"idcom";"medIncome_EMP";"medIncome_OUV";"medIncome_INT";"medIncome_ART";"medIncome_CAD";"avgIncome_EMP";"avgIncome_OUV";"avgIncome_INT";"avgIncome_ART";"avgIncome_CAD";"stdIncome_EMP";"stdIncome_OUV";"stdIncome_INT";"stdIncome_ART";"stdIncome_CAD";"share_EMP";"share_OUV";"share_INT";"share_ART";"share_CAD";"distribution";"optgaussian";"optlognormal";"year"
"93046";23388.8667045728;32103.027504917;34344.5985178546;36527.0583880233;44278.6558267829;24607.2073442261;64645.203959982;60169.8984785399;58791.0639695478;44644.893724473;8045.26535238675;112988.731894388;86555.1146099879;74145.7071469319;5753.96745593847;0.302273610571318;0.187815779246016;0.313690244850369;0.138991449669646;0.0572289156626506;"lognormal";-2.12625988466056e-12;-1.03103654311792e-12;2011
"93047";14504.5361843919;19326.9431372279;30258.3682411004;35668.0855222667;48133.2316856303;58582.9437533212;19583.263804219;34293.5354296754;51527.6790510191;88230.4164131039;229246.010781435;3199.96691385163;18291.6149345645;53722.288289092;135543.767807184;0.33848642818623;0.0656120798130505;0.237731439870573;0.0988675175265145;0.259302534603631;"lognormal";-1.30942825006502e-11;-3.31772371943764e-12;2011
"93048";11808.2825261061;15665.9243298211;19057.6897372691;21903.4373504891;34625.4944658226;40073.9580515796;64897.3575832306;19385.4779303357;23716.8398043575;41495.1000001818;129961.450496882;260892.025285342;3610.87534822176;9848.51168421781;27404.2434535644;0.221852123675643;0.200079037994693;0.0408362972581343;0.292045390391238;0.245187150680291;"lognormal";-5.1249582452951e-12;-5.21978995394213e-13;2011
"93049";20716.8044292122;20950.3560858064;29576.495484497;31215.0003752898;32706.8252124104;35582.6904184884;39187.6407895034;42182.8708192522;39510.5739870703;41944.3611587865;49689.3898359972;61945.8587090975;42896.6950886214;30659.2443466776;33676.8623525236;0.155736935922694;0.0469087156393658;0.286143165400131;0.237639553429027;0.273571629608781;"lognormal";-2.67545190926757e-12;-1.58382411789562e-12;2011
"93050";22016.3070390192;26586.5276366251;27883.8290649252;41706.3292991355;60551.3540788636;23038.3606374292;78721.9779842396;91409.6948392492;42824.0302921785;117895.306862118;7100.90708933157;219398.001805891;285380.028865527;9980.55624082698;196956.6658149;0.357545718680567;0.0343531020338404;0.27562240072922;0.193983934370193;0.138494844186179;"lognormal";-5.66648439945715e-12;-1.25780681219647e-12;2011
"93051";21958.8133222978;25795.7843422785;27491.0242590418;34584.2769006345;38293.8621235659;22187.0651089373;29065.2987481247;91187.3734748394;87117.539108389;43112.9983274697;3207.32644767041;15090.3693636961;288394.446687205;201415.372485269;22299.450506106;0.0433087397276708;0.31545798092496;0.275418391218283;0.198608361825925;0.167206526303161;"lognormal";-3.49759117509651e-12;-2.08104662317881e-12;2011
"93053";12235.2529002962;13503.30742202;22096.4751704946;40617.7331380745;55084.9364910918;59444.3284979025;72709.4416394045;23582.9070767432;41225.5198384704;125741.578163842;282623.293739561;384697.845416251;8794.41507981862;7158.42528406101;258020.13924331;0.234783058385479;0.116564099912086;0.375342607436521;0.0407508920721932;0.232559342193722;"lognormal";-2.19011385173861e-11;-3.72619463919938e-12;2011
"93055";11466.0974019757;12949.4143227752;18831.3254072562;23039.4127051143;26650.345948477;56434.6513794102;77015.4775632071;19826.1727471107;25350.3651421092;32495.4155102152;271970.602199638;451521.501670794;6529.09655578105;11635.5021991074;22671.2726177659;0.21258021190867;0.24362035517087;0.0448813609908969;0.334166542307118;0.164751529622444;"lognormal";-1.21063964657686e-11;-2.65897658133144e-13;2011
"93057";19965.6473940283;25334.111230832;25696.1755124868;27537.1889566458;34007.3469312921;20523.2843439325;62654.5952969167;54018.1371835497;59290.521347593;38310.575140903;4884.35696431578;141721.048547447;99885.1513025105;113054.926914175;19873.1210813361;0.194315808589848;0.154998637973304;0.275401797875238;0.0623808226641242;0.312902932897485;"lognormal";-5.17910928307664e-12;-1.85016167907536e-12;2011
"93059";9358.12725787137;18093.8052324418;19075.7079618044;22044.9953470936;35680.087705824;45439.6392652689;18660.22635142;20606.7975409338;68245.7962325073;41323.5279917376;215908.490605683;4705.53715858776;8420.34104936257;199945.841424458;24143.4319833976;0.388990533768197;0.0446265213586827;0.291384933577281;0.0722297351046058;0.202768276191234;"lognormal";-2.97702545523831e-11;-3.05685221508044e-12;2011
"93061";17782.4355031575;19026.1981918691;20740.513064232;26967.4410121033;32685.0605623672;77187.3935323746;80646.3992424389;21765.3111503096;31018.2527603196;37293.2106227624;326031.309632807;332186.828697541;6926.10001117645;17628.2439717138;20489.2183656177;0.203516028955533;0.268148914167528;0.316028955532575;0.165977249224405;0.0463288521199586;"lognormal";-4.28950308021562e-12;-1.46176871829289e-12;2011
"93062";23056.9646885906;25161.7541294883;30554.4882567716;35191.6748055803;35925.2619672616;34564.9439427763;38669.6261013308;39846.8538732766;42974.6577937281;44758.066160243;38603.5351462527;45127.3305467945;33355.8979702235;30120.0299929098;33259.2593621777;0.28843728100911;0.102452697967765;0.30343377715487;0.235879467414156;0.0697967764540995;"lognormal";-5.46570767184198e-12;-2.38446018896061e-12;2011
"93063";10677.0564678032;14874.0991578979;16071.3343652389;23747.4268380881;24706.0958750245;74461.0856595887;98430.1143835463;16399.9295810857;26575.1795787393;28636.542371059;513920.431367829;643886.334443156;3333.26821875425;13349.4056124421;16783.1952465463;0.141499207871258;0.34962061202368;0.0623697156674727;0.222046193612941;0.224464270824648;"lognormal";-2.44213704519107e-11;-3.37949466222533e-12;2011
"93064";20767.8777956315;25801.4716047924;28051.1155028218;28253.7471857614;32904.1580378463;20930.0099400757;28847.5720333236;135617.534455063;71986.8311150298;49049.9024648367;2620.40793774221;14425.4105285739;641485.454723559;168695.630958817;54225.2596914127;0.0379369957741068;0.345850941221667;0.168123319247023;0.286928543987707;0.161160199769497;"lognormal";-5.86656176657362e-12;-2.29286742812678e-12;2011
"93066";10673.4401149539;14545.2491715164;18046.6803615748;21577.7754458977;49347.9456577949;72013.9390581637;85028.2735958991;18421.9832640753;23449.1969559791;259528.072531587;480513.301958478;489729.648895053;3776.50394995745;9975.70244968843;1339995.01726233;0.277320005403215;0.201327647092877;0.0413538912795971;0.366588834642326;0.113409621581984;"lognormal";-2.530905411957e-11;-2.54984641610893e-12;2011
"93070";8136.65179237334;10862.3266012282;19943.460513387;31855.3402761339;46439.9776160957;48279.268919327;75975.3268892883;21533.0651369269;39655.1569363779;72668.4596241291;282370.053436832;525941.709950819;8767.0014838508;29399.8097792675;87460.4674222614;0.219032748818961;0.242012971414845;0.335375130114501;0.153094723356554;0.0504844262951397;"lognormal";-1.62019088520498e-11;-7.94315714246937e-13;2011
"93071";12794.0996777465;12855.4811051177;14314.8116328782;20119.1928270167;36203.5960434926;36824.2200602708;31426.2722193749;40959.4358388591;21309.6775818516;43256.4097302368;99385.4542834947;70102.2795601643;109808.143125662;7438.40448967176;28284.8748594695;0.221197139577999;0.0432594685265295;0.0818398516818222;0.281627968570672;0.372075571642977;"lognormal";-1.46532714783211e-11;-2.21575974388362e-12;2011
"93072";5156.34959504184;16901.5222038092;17021.963541771;19880.4750506536;38916.7908716085;34142.4182961792;17258.9237806553;109829.049212435;21371.6958642513;48784.6355394315;223478.655686294;3568.02499986905;700075.863867401;8431.53427830714;36877.4196107882;0.405059847660501;0.0460418933623504;0.054747007616975;0.295157780195865;0.198993471164309;"lognormal";-1.97751087848011e-11;-4.88275518865975e-12;2011
"93073";17731.672152991;29050.5541077096;39644.2254822539;41533.5982288192;54453.0219289087;17731.672152991;29050.5541077096;39644.2254822539;41533.5982288192;54453.0219289087;8627.39405685005;7608.63525350121;4383.70331231323;3065.73053356955;7770.9982047041;0.351294017819262;0.221164919086005;0.109764228135038;0.0433965694890599;0.274380265470635;"gaussian";-1.97551145800329e-12;-3.78594990365063e-12;2011
"93074";17651.223861744;30271.7382864285;43377.0777912928;55060.8757294651;56478.5394863913;17651.223861744;30271.7382864285;43377.0777912928;55060.8757294651;56478.5394863913;8527.57348554582;8733.0478443515;4766.87952136793;6113.07936943612;7252.97141517297;0.300646248946333;0.324810339983141;0.14273672379882;0.0505760044956448;0.181230682776061;"gaussian";-2.74128695953556e-12;-7.81355395657544e-12;2011
"93077";21600.3167290035;21639.1457896744;24290.9073030251;26368.3461494779;31829.507185901;48024.9257895414;21794.1603124985;27241.7848209789;64681.0923632095;41666.1595108083;95366.145341872;2613.35053424693;13829.5748387621;144878.763916886;35197.1975181341;0.167456332649742;0.0589774414822148;0.211159041086203;0.265752068453433;0.296655116328407;"lognormal";-1.5444050469651e-12;-1.1592340177731e-12;2011
"93078";21876.9172888505;22240.2432598361;24409.7348574214;24580.3794259139;41911.3456726211;22520.0150908776;85039.7486040723;36892.6198204614;68332.1707888371;43977.1565164023;5500.441457008;313848.394893376;41809.261531655;177244.082719943;13976.8186748947;0.259543789150219;0.0855099869991727;0.356872710081551;0.0396525233423945;0.258420990426663;"lognormal";-1.65113964721526e-12;-8.36801239649705e-13;2011
"93079";15983.1390473435;18270.6877055282;18387.72292775;18946.4547014025;31612.2971554932;55737.0370271205;39982.4892952164;76007.3622392352;19568.9927606398;34501.1158856791;186205.426493526;77825.6351830638;304851.031599711;5057.55884267073;15082.8016833269;0.05641990083775;0.0461617370490682;0.43922037955206;0.281757565395794;0.176440417165327;"lognormal";-3.67228928863162e-11;-1.99874711999059e-12;2011
"94001";16648.2347701126;31923.1657616687;43954.9777383581;56870.4957593337;58961.2303247633;16648.2347701126;31923.1657616687;43954.9777383581;56870.4957593337;58961.2303247633;7944.64006672999;7796.04015674638;5379.15225982855;4657.75162734999;6056.77738633442;0.296564885496183;0.316793893129771;0.165267175572519;0.0465648854961832;0.174809160305344;"gaussian";-4.3648316604152e-13;-1.27199212331449e-12;2011
"94002";15376.3812527891;18743.2862563925;22327.8385341884;31336.1842331873;32022.5792273364;95424.9673568683;114518.691198566;24077.480774486;37812.7788299902;38488.257442931;584463.288484085;690256.910242754;9716.79123608907;25536.3413590842;25662.9700684057;0.196153846153846;0.267649572649573;0.309145299145299;0.0463675213675214;0.180683760683761;"lognormal";-8.89122277480866e-12;-6.84557717405013e-13;2011
"94003";21322.0065652514;22193.0092604807;31145.3123453865;33404.5673568495;35352.4668980473;22625.3369025788;137075.153538318;87742.8881367417;38142.000763754;42217.343000995;8030.8321361549;835474.691021619;231093.391618911;21021.4941717919;27557.1238453399;0.310248237225925;0.253936057181493;0.245146334395827;0.150101419878296;0.0405679513184584;"lognormal";-1.07732019699827e-11;-4.26217884607231e-12;2011
"94004";20331.9295233186;28080.866905114;29056.4799480867;31832.2152398665;34290.7613934985;20764.1761814395;41809.2325938643;90883.723095429;35234.6533207779;68004.8924748999;4304.29735848404;46118.8993441012;269349.045056666;16720.6158716467;116465.583483544;0.125554091290284;0.0388163412004313;0.36480172517072;0.211453216724572;0.259374625613993;"lognormal";-4.72072381667599e-12;-4.01625040366041e-12;2011
"94011";19492.093971991;20279.7003871028;21150.8071525375;29905.6450432224;33751.2810438231;49468.1119742466;20610.0728594446;39044.6470295089;45126.8662216931;34605.3951972746;115385.990918478;3735.31533184541;60585.4275130484;50995.4573015704;7834.33214601581;0.238069560528444;0.238743596656781;0.0365327581558372;0.39134537611216;0.0953087085467781;"lognormal";-1.43076157861148e-11;-3.23278271256434e-12;2011
"94015";27974.61882491;32683.0375710508;32693.9447563202;34689.5499534828;44059.0537085824;41354.670303352;48392.5078080912;45909.7814793489;45586.8751281176;51490.5005345378;45024.3706419952;52842.2650243488;45259.1924431829;38868.2623117983;31141.7467300185;0.330478229835832;0.0967166309778729;0.066143231025458;0.271710682845586;0.234951225315251;"lognormal";-4.8169812070913e-12;-7.5253690161277e-13;2011
"94016";25035.3507642527;27821.7108851076;29096.3447267409;35021.3337031396;44504.1463523485;27626.9324435577;143028.12419818;71063.5340163412;48546.632989634;45052.9742294711;12891.732274533;721245.671347946;158347.133076113;46603.6350644726;7097.26683977373;0.320785832078583;0.274109127410913;0.110274611027461;0.264644726464473;0.0301857030185703;"lognormal";-8.04091581302619e-12;-5.5659164182303e-12;2011
"94017";20742.4046146872;22583.1451494661;24249.3283571897;25916.5063677702;42781.1611140542;21997.759123302;83511.0132663558;61891.2928161621;44786.6046103352;44671.8688177021;7768.20404816924;297312.421764383;145334.921376408;63121.6036966577;13427.0677740701;0.340484225186137;0.154212866248862;0.252397021800846;0.0454496759333655;0.207456210830789;"lognormal";-7.72639185090717e-12;-3.66672310311265e-13;2011
"94018";27013.8656567538;29288.3180096895;32547.2493313895;33861.9878344845;36007.8942606694;129185.707243193;33586.5590208014;40568.5864492224;42412.0569091778;136649.74318721;604133.979242883;18851.8960727141;30185.9392490208;31985.2748096769;500257.139662278;0.290921725946048;0.349990523722282;0.236654242213658;0.0727778128751027;0.0496556952429086;"lognormal";-6.35669022834955e-12;-3.08145528058241e-12;2011
"94019";18712.026448174;24755.6312024246;29589.8065686233;30102.457434697;32862.4311753104;51604.1696103495;37756.9460370198;35547.2904971097;35872.8485783108;39434.6781648343;132628.769834755;43481.0671831786;23665.1911494427;23251.835743386;26157.4868660494;0.267559287416317;0.059003744468399;0.193577669352094;0.300124815613299;0.179734483149892;"lognormal";-5.57868964193954e-12;-5.2987924447044e-12;2011
"94021";20764.9439125732;28115.170709375;28730.6694156025;30799.2148489517;34675.5157219746;21165.3727870471;67102.6148448599;45072.0726508196;60895.2540826246;38157.5719293553;4176.59076896006;145418.660693874;54480.7034991085;103865.195639179;17524.2746886985;0.182553862322648;0.154598003152916;0.349553336836574;0.0413032054650552;0.271991592222806;"lognormal";-1.04325109809916e-11;-9.04726794945382e-13;2011
"94022";19924.3652238816;21142.8883733123;21440.4267120103;21918.6277980389;37767.2907042088;76324.0302013784;22393.9046234852;56328.1412130248;67135.2335900041;42338.6675757637;282235.612303316;7816.73160498543;136845.43241222;194362.510215336;21452.4687808287;0.201134073761657;0.321242794882609;0.0384272927503632;0.159238952153334;0.279956886452036;"lognormal";-4.80641992541134e-12;-2.61084633835966e-12;2011
"94028";18152.7811255037;20304.8702373827;21425.0366566416;22957.8730317309;36227.1519158159;59801.2813709579;21202.3863667691;76725.9502992195;65640.1338269057;40213.0811159643;187709.554334931;6373.34857641797;263836.083350231;175822.111622046;19375.7690372438;0.177486934582808;0.266241665164895;0.15505045954226;0.0467877094972067;0.354433231212831;"lognormal";-1.29549779537777e-11;-3.02036701407224e-12;2011
"94033";15409.5918577304;23011.6014225025;26460.4165181552;39465.7780735332;64341.1575271322;15409.5918577304;23011.6014225025;26460.4165181552;39465.7780735332;64341.1575271322;9063.59787536751;5467.22980406886;5685.37732019402;7622.9108731884;6514.57709328425;0.290037503249044;0.129553302885151;0.0448182392038914;0.270394712413204;0.26519624224871;"gaussian";-2.29731821452656e-12;-4.77577045651957e-12;2011
"94034";18673.1824109593;24862.9137929121;39382.3034151561;45138.2332906331;58140.8097388004;18673.1824109593;24862.9137929121;39382.3034151561;45138.2332906331;58140.8097388004;9034.52982554676;5913.9509749687;7520.59238749943;4406.03050315705;6196.09485386506;0.32312794015578;0.147913935374412;0.288270224415825;0.0309246548931904;0.209763245160793;"gaussian";-6.68190091335641e-13;-2.7712739131557e-12;2011
"94037";17526.5492699267;20144.5277370901;24422.7097732471;24978.1664624914;31134.3529799645;46562.3882537673;20470.9852807921;54920.8515443178;63383.3258122512;32634.9625542406;114603.414014511;3700.33447204718;110620.584305198;147822.57884843;10253.7566958131;0.219098565900296;0.247325290234464;0.325973139084908;0.042681538811746;0.164921465968586;"lognormal";-4.44398870926798e-12;-1.22838616989114e-12;2011
"94038";16132.1928613483;30928.3328097127;44913.3974868176;45440.7772688062;64906.2596990366;16132.1928613483;30928.3328097127;44913.3974868176;45440.7772688062;64906.2596990366;7980.47868847123;8255.85516680941;4969.64559826125;5275.54963763646;5835.40832641685;0.268902397377228;0.28392869339526;0.0405026979031487;0.124718256949662;0.281947954374701;"gaussian";-9.28615702822135e-13;-9.82287936926468e-13;2011
"94041";14275.6069781621;17341.8241654362;22073.9674976506;25066.7809162165;42096.9192351185;75360.6703766967;118559.831645345;23635.1176807096;28221.8750541659;57766.5616407921;390624.60053744;801833.250137866;9044.84184081418;14598.5877176517;54282.4070017864;0.248711296789192;0.190761766786833;0.332738115292611;0.0445402782925104;0.183248542838853;"lognormal";-6.59335335332798e-12;-2.96573454344634e-12;2011
"94042";23966.2255046262;25281.5099012739;26162.0730585203;27719.2630137315;33178.8111224807;25056.8535223198;30806.1443922971;40995.9101354345;42369.8673534723;55773.5986447315;7644.78912646051;21449.6274029386;49458.8430978564;48981.0996154675;75361.7260386329;0.0519678190911068;0.282996303544249;0.265709936942814;0.302674494455316;0.0966514459665145;"lognormal";-9.1126712817764e-12;-2.65563554378781e-12;2011
"94043";24462.6589785147;24857.0582226376;30457.4388497918;40024.807145452;44851.1680782663;26222.7027109099;81435.6593218191;78661.5644177779;49485.8279282135;45142.5563508252;10124.5748343204;254063.774153252;187310.23044037;35979.7308414034;5154.12014608358;0.325507164136757;0.262590438360051;0.2721662647184;0.104766633565045;0.0349694992197475;"lognormal";-1.00409569258169e-11;-2.59972913285461e-12;2011
"94044";22046.2815386885;25343.8100892103;27176.6261727857;31479.2546587347;32359.6023940127;22174.0357351164;47905.8070390851;52203.7998478689;39972.9600379662;37812.2679993449;2390.60546682805;76843.600031936;85618.8108700257;31282.2737361059;22856.8042636065;0.051178514414499;0.169593389050615;0.14123391867781;0.303033148652456;0.33496102920462;"lognormal";-7.02616887645915e-12;-3.03955415865643e-12;2011
"94046";16963.472142727;25644.2700853313;38139.3425813952;50874.7486116523;66749.7219735728;16963.472142727;25644.2700853313;38139.3425813952;50874.7486116523;66749.7219735728;9687.32246361902;7277.40070615575;5142.70020316336;9781.98874911046;2507.60687251685;0.26110953863572;0.297127087461081;0.120223606000566;0.276677045004246;0.0448627228983866;"gaussian";-2.07375300135964e-12;-3.5828906736518e-12;2011
"94047";21821.2794058501;30949.4598249892;45482.9517742949;63538.0701659991;80323.5264712236;21821.2794058501;30949.4598249892;45482.9517742949;63538.0701659991;80323.5264712236;9241.521547307;4524.29895616524;7015.86237606478;5995.81592501471;5304.29787692269;0.344307270233196;0.0585276634659351;0.24371284865112;0.246913580246914;0.106538637402835;"gaussian";-8.53145928624494e-13;-2.44672359931384e-12;2011
"94048";35537.7821306802;41698.8985091514;44719.7224115415;53170.0740054381;65463.7198527482;61780.9441110493;58665.8181151617;60030.0798691423;59096.1911107751;69069.2970387629;87855.8143653886;58056.7313161165;53757.5036739141;28668.3024547212;23237.3283918681;0.211290322580645;0.0758064516129032;0.31008064516129;0.104435483870968;0.298387096774194;"lognormal";-2.04266973796617e-11;-2.52111728166188e-12;2011
"94052";22784.1770397959;32641.0436460375;33664.5929276083;37750.6555584074;38634.3664412547;42642.5150789052;40167.4326209671;51078.5122333216;49888.7461055282;51929.170042302;67461.8732811074;28806.7549718616;58286.1436395123;43102.5514783451;46639.6450404761;0.201050085540676;0.39997640257212;0.26729986431479;0.0822370361630582;0.0494366114093564;"lognormal";-2.40197141181662e-12;-1.0959713547914e-12;2011
"94053";23231.1792715341;44170.8208999187;56403.7199784368;60328.6035221815;73355.2686049342;23231.1792715341;44170.8208999187;56403.7199784368;60328.6035221815;73355.2686049342;9446.04465015233;7889.10244452953;5246.16181461513;5989.985052526;6592.191614151;0.329913828477636;0.272876487484612;0.12105047189167;0.0652441526466968;0.210915059499384;"gaussian";-7.67597034122317e-13;-3.38070168780521e-12;2011
"94054";14781.6388243586;22417.1155279726;32949.1497431993;35188.2857161462;46114.35183689;14781.6388243586;22417.1155279726;32949.1497431993;35188.2857161462;46114.35183689;9621.57015511394;5724.30624036491;3218.88991391659;3578.99584828317;8447.89266954362;0.377966272846612;0.242754720791679;0.0377663334343128;0.0982530546299101;0.243259618297486;"gaussian";-7.03105303512201e-12;-8.33265200757278e-12;2011
"94055";30836.653219279;33562.3548414414;35297.6295092547;43404.6705583767;57686.4569448491;39213.7470523385;43955.3887840173;48379.9148698246;67273.0058242492;60649.4742633552;30805.1343269978;37173.3272764284;45348.8033902567;79660.9442041957;19686.9566993182;0.15233949945593;0.263329706202394;0.267464635473341;0.0983677910772579;0.218498367791077;"lognormal";-2.82668658580662e-12;-9.01587941380893e-13;2011
"94056";19435.6061292234;40778.7396820174;50459.958645905;64795.4720281259;80099.0050097419;19435.6061292234;40778.7396820174;50459.958645905;64795.4720281259;80099.0050097419;7837.24694718724;9756.67749140118;5082.85214642914;7432.80428774374;2952.05990489266;0.226229508196721;0.350819672131148;0.0852459016393443;0.242622950819672;0.0950819672131148;"gaussian";-2.83204979847251e-12;-3.82144773829499e-12;2011
"94058";24479.858606612;30329.3790246427;32930.3638499344;34478.1410707287;34644.325927744;24938.5129458636;38845.8736777823;51354.2026618569;53709.3313096316;55046.9987667331;4850.07681416484;31087.5997133833;61453.0656227328;64152.3297255227;67970.4714024719;0.0556500322523896;0.338650090893098;0.290916554271976;0.0958775582009031;0.218905764381634;"lognormal";-2.48571682453753e-12;-7.05856706610597e-13;2011
"94059";18550.8841677282;32968.4464599802;45204.6537391537;54907.9795623122;64919.4552629227;18550.8841677282;32968.4464599802;45204.6537391537;54907.9795623122;64919.4552629227;8959.06338901412;9001.91581876347;4600.95457439976;6666.00288073495;5930.82379058752;0.29921096345515;0.28343023255814;0.14233803986711;0.063953488372093;0.211067275747508;"gaussian";-1.95233651590154e-12;-6.15930877237007e-12;2011
"94060";22965.7269399506;31778.8469362412;35136.6583471955;48910.7061688549;58672.9817016066;24399.9286653091;69425.5428202608;84645.874257354;50616.7540825526;134285.914994105;8756.79648795585;134847.921562839;185517.596439427;13485.2012242583;276453.918605827;0.288853727144866;0.177918424753868;0.0428973277074543;0.300105485232068;0.190225035161744;"lognormal";-6.11536469253408e-13;-1.7293147717028e-13;2011
"94065";24540.860407085;45586.6369549068;61345.4253709769;61443.4264201854;77016.4846461726;24540.860407085;45586.6369549068;61345.4253709769;61443.4264201854;77016.4846461726;9395.49164647769;7828.53794151906;3479.33353523929;4013.55571098162;6599.67903398792;0.335351089588378;0.279661016949153;0.0774818401937046;0.0508474576271186;0.256658595641647;"gaussian";-3.0906331543899e-12;-5.18307973501166e-12;2011
"94067";21483.4852734384;31600.2947668307;34669.2600422412;36834.0627567869;42306.3337886607;76846.8395660057;37961.0942013912;70733.8748462965;67745.4656431239;58952.8207419307;263922.372793108;25268.9712889651;125791.208672942;104571.492325765;57210.750381919;0.258151714816692;0.426845750971448;0.0703666159824295;0.192093258996452;0.0525426592329785;"lognormal";-2.25848747395845e-11;-1.24073633489731e-12;2011
"94068";24652.2829882119;28832.0526651791;31262.639267305;33716.5350284292;39487.5397161063;25691.1175815718;35694.2411728962;59522.1310243091;56514.091766151;56783.7537683662;7536.51083477237;26050.8725350461;96436.5144437354;76021.241089609;58679.7091001102;0.061211860302427;0.348598181133294;0.221681106387559;0.279664209223484;0.0888446429532368;"lognormal";-3.24724818917348e-12;-1.33473248690939e-12;2011
"94069";25104.508630104;26259.3283612592;27955.208046975;33040.6563877518;35175.4165229187;141298.012065125;78376.6892921648;30858.4828925948;43383.3616339144;42094.4709182763;782627.673026233;220411.936371469;14424.3129196671;36915.3119004935;27670.3287358161;0.324294478527607;0.0498159509202454;0.260368098159509;0.28159509202454;0.0839263803680982;"lognormal";-6.54205738646036e-12;-1.95086477519466e-12;2011
"94070";31093.556149489;39245.261417191;44150.4042318482;52269.4866975328;59062.6591075229;51064.2950657364;57051.2826848783;56104.1499342984;60544.6435401466;61075.2936537593;66522.4979959706;60195.9096098759;43991.0536008146;35391.368661312;16079.5963717114;0.284392350400987;0.261566933991363;0.1122763726095;0.231955582973473;0.109808760024676;"lognormal";-1.06242014247639e-11;-8.85566199982182e-14;2011
"94071";19467.559052664;23509.4026196493;37528.5420616933;57237.6563659769;78349.5296159281;19467.559052664;23509.4026196493;37528.5420616933;57237.6563659769;78349.5296159281;8059.3574850292;7077.89250377669;7858.37854324398;9577.34150306787;6304.07184494448;0.291904953685058;0.0522754732178816;0.257511075312122;0.26757954087797;0.130728956906967;"gaussian";-2.13340742157479e-12;-2.26500136055091e-12;2011
"94073";17995.7751814863;25327.1816414156;33682.4813040017;42542.4237551351;62446.839135616;17995.7751814863;25327.1816414156;33682.4813040017;42542.4237551351;62446.839135616;8722.5463068252;5910.16939988823;3875.91996040821;8294.84266707022;5935.78950733392;0.303985359902399;0.154669920021689;0.0383624779720754;0.305002033346889;0.197980208756947;"gaussian";-6.88681580715339e-13;-1.42807245802764e-12;2011
"94074";13541.0595295103;15548.4089664216;18379.6638391102;19441.4796903012;33063.1691160836;39177.8002524855;36373.5622756317;41660.5790056767;20051.3493249143;38794.8476255243;106365.750859614;76925.3658957872;84744.0044030155;5061.64770731467;23812.6701727875;0.222580067990696;0.0366791912685632;0.0499194847020934;0.281982465557345;0.408838790481303;"lognormal";-2.8434167930417e-11;-3.05545870210202e-12;2011
"94075";22935.2142721399;45034.7716526091;52723.1573433631;62040.5605321825;76557.8978519659;22935.2142721399;45034.7716526091;52723.1573433631;62040.5605321825;76557.8978519659;9318.74380502537;8170.36631844984;1500.1239051805;4125.7119431642;4949.45810367052;0.298877356492269;0.302901927557721;0.064816776106757;0.206100402457107;0.127303537386147;"gaussian";-1.61990368876231e-12;-1.91664556857269e-12;2011
"94076";13918.7315600413;17621.2843264745;20712.726576927;31364.4451018764;31958.9003763694;58644.5757970687;48292.5870103987;21376.8951225198;44605.8899954009;34599.0019683518;240030.261488633;123224.604555386;5456.74950208732;45107.0380735622;14350.990471652;0.254424778761062;0.0397142028144494;0.189431307123168;0.344878862614246;0.171550848687074;"lognormal";-1.016789225982e-11;-1.69952304087941e-12;2011
"94077";15658.9772415668;21441.474723605;33249.8973668095;40059.9490950009;53381.4834640002;15658.9772415668;21441.474723605;33249.8973668095;40059.9490950009;53381.4834640002;8680.29583808976;3865.51372479099;7215.84506868398;3361.26588196395;7497.26587219653;0.318967452300786;0.121885521885522;0.256902356902357;0.0542087542087542;0.248035914702581;"gaussian";-9.35108103440558e-13;-3.83451110071166e-12;2011
"94078";13142.9030355594;20369.2511985568;22063.3370088869;40595.9032143996;40636.4559239459;57872.9993133241;21233.7348793032;75792.1159270218;41359.1469963401;41965.1501436016;248177.501540705;6251.61144945923;249085.722098564;8057.65859915034;10818.8157758839;0.295288856215157;0.3920235250873;0.202965141211787;0.0678796789805795;0.0418427985051767;"lognormal";-3.52845470969289e-11;-7.89796196750254e-12;2011
"94079";15446.4571825311;28910.0799168372;36814.0654475486;46436.3575543453;61479.0602214799;15446.4571825311;28910.0799168372;36814.0654475486;46436.3575543453;61479.0602214799;8596.15214695546;8475.78582524935;4977.07122522062;5523.99335525886;6604.33515706196;0.28499245852187;0.308144796380091;0.0427601809954751;0.16553544494721;0.198567119155354;"gaussian";-7.53226602264022e-12;-8.48684296144783e-12;2011
"94080";29957.5818177338;31415.7390615816;35263.2756871164;35325.0837173069;41150.9913227084;34225.4040626407;140894.967886494;68658.2453484193;77337.7953208291;64652.3548257511;18908.4073532009;615985.087352674;114699.974604353;150622.331807251;78343.0143219329;0.456348202998013;0.26021311179339;0.0561314791403287;0.179158389019325;0.0481488170489435;"lognormal";-5.29860468471048e-12;-3.50027771667885e-13;2011
"94081";19753.3903851162;20077.4254363904;22791.256700921;23232.1430460689;33793.95640779;42188.4552806737;20710.8215306912;45030.3420594151;56901.7730929638;36252.9027882748;79617.3490719162;5243.17695515356;76732.5172650692;127222.487335034;14079.0259604726;0.140148707772491;0.242020704329739;0.0510914002916776;0.345829249049657;0.220909938556435;"lognormal";-1.24447227598718e-11;-1.0338611625767e-12;2011
